668.2, 4928.0
671.04, 5597.0
673.87, 7340.0
676.71, 11454.0
679.54, 15998.0
682.37, 11253.0
685.2, 6450.0
688.02, 5197.0
690.85, 4722.0
693.67, 4478.0
696.48, 4385.0
699.3, 4353.0
702.11, 4300.0
704.92, 4218.0
707.73, 4194.0
710.54, 4189.0
713.34, 4230.0
716.14, 4201.0
718.94, 4119.0
721.73, 4125.0
724.53, 4085.0
727.32, 4051.0
730.1, 4055.0
732.89, 4031.0
735.67, 4069.0
738.45, 4174.0
741.23, 4100.0
744.01, 4231.0
746.78, 4426.0
749.55, 5155.0
752.32, 7142.0
755.09, 6496.0
757.85, 5033.0
760.61, 5673.0
763.37, 6175.0
766.13, 6650.0
768.88, 13102.0
771.63, 34078.0
774.38, 26339.0
777.13, 7774.0
779.88, 5110.0
782.62, 4643.0
785.36, 4455.0
788.1, 4393.0
790.83, 4327.0
793.56, 4335.0
796.29, 4328.0
799.02, 4344.0
801.75, 4360.0
804.47, 4378.0
807.19, 4316.0
809.91, 4270.0
812.63, 4269.0
815.34, 4174.0
818.05, 4189.0
820.76, 4131.0
823.47, 4112.0
826.18, 4094.0
828.88, 4081.0
831.58, 4073.0
834.28, 4045.0
836.97, 4114.0
839.66, 4171.0
842.36, 4288.0
845.04, 4622.0
847.73, 5166.0
850.41, 5906.0
853.1, 6306.0
855.77, 6039.0
858.45, 5596.0
861.13, 5133.0
863.8, 4778.0
866.47, 4798.0
869.14, 5064.0
871.8, 5863.0
874.47, 8271.0
877.13, 12057.0
879.79, 10595.0
882.44, 6345.0
885.1, 4710.0
887.75, 4219.0
890.4, 3971.0
893.05, 3921.0
895.69, 3845.0
898.34, 3853.0
900.98, 3786.0
903.61, 3823.0
906.25, 3797.0
908.89, 3785.0
911.52, 3853.0
914.15, 3831.0
916.77, 3906.0
919.4, 4005.0
922.02, 4136.0
924.64, 4376.0
927.26, 4721.0
929.88, 5292.0
932.49, 6196.0
935.1, 7505.0
937.71, 8898.0
940.32, 11432.0
942.93, 10433.0
945.53, 6693.0
948.13, 4847.0
950.73, 4189.0
953.33, 3968.0
955.92, 3856.0
958.51, 3803.0
961.1, 3785.0
963.69, 3836.0
966.28, 3881.0
968.86, 4090.0
971.44, 4637.0
974.02, 4579.0
976.6, 4064.0
979.17, 3962.0
981.75, 3931.0
984.32, 3954.0
986.89, 3979.0
989.45, 4012.0
992.02, 4191.0
994.58, 4317.0
997.14, 4668.0
999.7, 5200.0
1002.25, 5911.0
1004.8, 7967.0
1007.36, 14752.0
1009.91, 16177.0
1012.45, 8897.0
1015, 6640.0
1017.54, 6940.0
1020.08, 8188.0
1022.62, 10472.0
1025.16, 14215.0
1027.69, 17223.0
1030.22, 14803.0
1032.75, 9949.0
1035.28, 7235.0
1037.81, 6101.0
1040.33, 5476.0
1042.85, 5162.0
1045.37, 5007.0
1047.89, 4842.0
1050.41, 4793.0
1052.92, 4713.0
1055.43, 4678.0
1057.94, 4592.0
1060.45, 4677.0
1062.96, 4631.0
1065.46, 4658.0
1067.96, 4627.0
1070.46, 4637.0
1072.96, 4602.0
1075.45, 4592.0
1077.94, 4593.0
1080.44, 4592.0
1082.92, 4586.0
1085.41, 4663.0
1087.9, 4656.0
1090.38, 4751.0
1092.86, 4848.0
1095.34, 4921.0
1097.81, 5013.0
1100.29, 5278.0
1102.76, 6080.0
1105.23, 6969.0
1107.7, 6282.0
1110.17, 5437.0
1112.63, 5205.0
1115.1, 5127.0
1117.56, 5098.0
1120.01, 5060.0
1122.47, 5038.0
1124.93, 4989.0
1127.38, 5066.0
1129.83, 5158.0
1132.28, 5165.0
1134.72, 5255.0
1137.17, 5344.0
1139.61, 5504.0
1142.05, 5655.0
1144.49, 6320.0
1146.93, 8167.0
1149.36, 7831.0
1151.79, 6005.0
1154.22, 5668.0
1156.65, 5540.0
1159.08, 5467.0
1161.51, 5496.0
1163.93, 5476.0
1166.35, 5512.0
1168.77, 5607.0
1171.19, 5669.0
1173.6, 5826.0
1176.01, 6146.0
1178.42, 6599.0
1180.83, 6652.0
1183.24, 6400.0
1185.65, 6130.0
1188.05, 6018.0
1190.45, 5981.0
1192.85, 5903.0
1195.25, 6023.0
1197.64, 5936.0
1200.04, 5953.0
1202.43, 6073.0
1204.82, 6153.0
1207.21, 6139.0
1209.59, 6211.0
1211.98, 6413.0
1214.36, 6674.0
1216.74, 6834.0
1219.12, 6855.0
1221.49, 6734.0
1223.87, 6675.0
1226.24, 6759.0
1228.61, 6890.0
1230.98, 7135.0
1233.35, 7792.0
1235.71, 8846.0
1238.08, 11205.0
1240.44, 17910.0
1242.8, 21033.0
1245.16, 13196.0
1247.51, 8955.0
1249.86, 9614.0
1252.22, 12823.0
1254.57, 18183.0
1256.91, 24672.0
1259.26, 21097.0
1261.61, 13461.0
1263.95, 10293.0
1266.29, 9102.0
1268.63, 8420.0
1270.96, 8205.0
1273.3, 8161.0
1275.63, 8255.0
1277.96, 8360.0
1280.29, 8412.0
1282.62, 8457.0
1284.95, 8612.0
1287.27, 8643.0
1289.59, 8781.0
1291.91, 8954.0
1294.23, 9066.0
1296.55, 9329.0
1298.86, 9563.0
1301.18, 9832.0
1303.49, 10114.0
1305.8, 10479.0
1308.11, 11270.0
1310.41, 12937.0
1312.72, 16785.0
1315.02, 19134.0
1317.32, 16238.0
1319.62, 13119.0
1321.91, 11964.0
1324.21, 11859.0
1326.5, 12032.0
1328.79, 12543.0
1331.08, 12984.0
1333.37, 14046.0
1335.66, 16140.0
1337.94, 18679.0
1340.22, 19372.0
1342.5, 18686.0
1344.78, 15936.0
1347.06, 14308.0
1349.33, 14134.0
1351.61, 14233.0
1353.88, 14317.0
1356.15, 14806.0
1358.42, 15187.0
1360.68, 14919.0
1362.95, 14172.0
1365.21, 13689.0
1367.47, 13723.0
1369.73, 13739.0
1371.99, 13858.0
1374.24, 14196.0
1376.5, 14513.0
1378.75, 15030.0
1381, 15710.0
1383.25, 16527.0
1385.49, 16605.0
1387.74, 15867.0
1389.98, 14696.0
1392.22, 13957.0
1394.46, 13600.0
1396.7, 13469.0
1398.94, 13205.0
1401.17, 13186.0
1403.41, 13209.0
1405.64, 13278.0
1407.87, 13389.0
1410.09, 13703.0
1412.32, 13859.0
1414.54, 14130.0
1416.77, 14587.0
1418.99, 15149.0
1421.21, 16029.0
1423.42, 17279.0
1425.64, 18885.0
1427.85, 20463.0
1430.07, 22210.0
1432.28, 23578.0
1434.48, 25628.0
1436.69, 27631.0
1438.9, 27744.0
1441.1, 24982.0
1443.3, 21532.0
1445.5, 18651.0
1447.7, 16589.0
1449.9, 15064.0
1452.09, 13804.0
1454.29, 13158.0
1456.48, 13374.0
1458.67, 12994.0
1460.86, 12172.0
1463.04, 11558.0
1465.23, 11327.0
1467.41, 11128.0
1469.59, 11137.0
1471.77, 11026.0
1473.95, 10993.0
1476.13, 11088.0
1478.3, 11167.0
1480.48, 11345.0
1482.65, 11601.0
1484.82, 12026.0
1486.99, 12806.0
1489.15, 13978.0
1491.32, 15758.0
1493.48, 16591.0
1495.64, 15532.0
1497.8, 13468.0
1499.96, 12135.0
1502.12, 11635.0
1504.27, 11496.0
1506.43, 11602.0
1508.58, 11938.0
1510.73, 12119.0
1512.88, 12433.0
1515.02, 13024.0
1517.17, 14367.0
1519.31, 16665.0
1521.46, 19186.0
1523.6, 20086.0
1525.73, 18154.0
1527.87, 15057.0
1530.01, 12759.0
1532.14, 11556.0
1534.27, 10822.0
1536.4, 10578.0
1538.53, 10498.0
1540.66, 10324.0
1542.79, 10271.0
1544.91, 10261.0
1547.03, 10266.0
1549.15, 10243.0
1551.27, 10323.0
1553.39, 10239.0
1555.51, 10233.0
1557.62, 10166.0
1559.73, 10257.0
1561.84, 10263.0
1563.95, 10353.0
1566.06, 10440.0
1568.17, 10574.0
1570.27, 10755.0
1572.38, 10992.0
1574.48, 11200.0
1576.58, 11492.0
1578.68, 11822.0
1580.77, 11577.0
1582.87, 11151.0
1584.96, 10796.0
1587.05, 10646.0
1589.14, 10770.0
1591.23, 10777.0
1593.32, 11026.0
1595.41, 11206.0
1597.49, 11467.0
1599.57, 11933.0
1601.65, 12618.0
1603.73, 13713.0
1605.81, 15374.0
1607.89, 17931.0
1609.96, 21931.0
1612.04, 26552.0
1614.11, 29376.0
1616.18, 28240.0
1618.25, 24548.0
1620.31, 21337.0
1622.38, 18893.0
1624.44, 15944.0
1626.51, 13037.0
1628.57, 11290.0
1630.63, 10340.0
1632.68, 9630.0
1634.74, 9330.0
1636.79, 9069.0
1638.85, 8910.0
1640.9, 8743.0
1642.95, 8617.0
1645, 8430.0
1647.04, 8297.0
1649.09, 8114.0
1651.13, 8122.0
1653.18, 8023.0
1655.22, 7956.0
1657.26, 7808.0
1659.29, 7828.0
1661.33, 7754.0
1663.36, 7695.0
1665.4, 7645.0
1667.43, 7579.0
1669.46, 7485.0
1671.49, 7505.0
1673.52, 7345.0
1675.54, 7364.0
1677.57, 7278.0
1679.59, 7257.0
1681.61, 7187.0
1683.63, 7074.0
1685.65, 7080.0
1687.66, 7041.0
1689.68, 6980.0
1691.69, 6948.0
1693.7, 6951.0
1695.71, 6897.0
1697.72, 6893.0
1699.73, 6872.0
1701.74, 6828.0
1703.74, 6873.0
1705.74, 6781.0
1707.75, 6740.0
1709.75, 6701.0
1711.74, 6643.0
1713.74, 6563.0
1715.74, 6480.0
1717.73, 6462.0
1719.72, 6330.0
1721.72, 6301.0
1723.71, 6316.0
1725.69, 6213.0
1727.68, 6191.0
1729.67, 6164.0
1731.65, 6075.0
1733.63, 6115.0
1735.61, 6012.0
1737.59, 5993.0
1739.57, 5962.0
1741.55, 5922.0
1743.52, 5869.0
1745.5, 5886.0
1747.47, 5743.0
1749.44, 5706.0
1751.41, 5725.0
1753.38, 5624.0
1755.34, 5619.0
1757.31, 5605.0
1759.27, 5592.0
1761.23, 5536.0
1763.19, 5504.0
1765.15, 5472.0
1767.11, 5435.0
1769.07, 5408.0
1771.02, 5402.0
1772.97, 5320.0
1774.92, 5343.0
1776.88, 5277.0
1778.82, 5243.0
1780.77, 5177.0
1782.72, 5277.0
1784.66, 5177.0
1786.61, 5175.0
1788.55, 5207.0
1790.49, 5112.0
1792.43, 5060.0
1794.36, 5094.0
1796.3, 5058.0
1798.23, 5083.0
1800.17, 4969.0
1802.1, 5009.0
1804.03, 4992.0
1805.96, 4980.0
1807.89, 4966.0
1809.81, 4911.0
1811.74, 4825.0
1813.66, 4843.0
1815.58, 4798.0
1817.5, 4813.0
1819.42, 4788.0
1821.34, 4800.0
1823.26, 4824.0
1825.17, 4765.0
1827.08, 4760.0
1829, 4738.0
1830.91, 4770.0
1832.82, 4706.0
1834.72, 4694.0
1836.63, 4672.0
1838.54, 4633.0
1840.44, 4615.0
1842.34, 4595.0
1844.24, 4563.0
1846.14, 4555.0
1848.04, 4587.0
1849.94, 4560.0
1851.83, 4508.0
1853.73, 4545.0
1855.62, 4495.0
1857.51, 4488.0
1859.4, 4500.0
1861.29, 4493.0
1863.17, 4489.0
1865.06, 4475.0
1866.94, 4427.0
1868.83, 4404.0
1870.71, 4360.0
1872.59, 4378.0
1874.47, 4340.0
1876.34, 4295.0
1878.22, 4270.0
1880.1, 4260.0
1881.97, 4252.0
1883.84, 4195.0
1885.71, 4234.0
1887.58, 4230.0
1889.45, 4229.0
1891.31, 4141.0
1893.18, 4172.0
1895.04, 4102.0
1896.91, 4115.0
1898.77, 4093.0
1900.63, 4072.0
1902.48, 4010.0
1904.34, 4028.0
1906.2, 3967.0
1908.05, 3963.0
1909.9, 3900.0
1911.76, 3894.0
1913.61, 3855.0
1915.45, 3869.0
1917.3, 3829.0
1919.15, 3827.0
1920.99, 3825.0
1922.84, 3770.0
1924.68, 3761.0
1926.52, 3742.0
1928.36, 3770.0
1930.2, 3724.0
1932.03, 3700.0
1933.87, 3669.0
1935.7, 3649.0
1937.54, 3578.0
1939.37, 3515.0
1941.2, 3555.0
1943.03, 3500.0
1944.85, 3517.0
1946.68, 3435.0
1948.51, 3426.0
1950.33, 3407.0
1952.15, 3397.0
1953.97, 3325.0
1955.79, 3292.0
1957.61, 3255.0
1959.43, 3228.0
1961.24, 3188.0
1963.06, 3195.0
1964.87, 3131.0
1966.68, 3116.0
1968.49, 3047.0
1970.3, 3032.0
1972.11, 3029.0
1973.91, 2987.0
1975.72, 2987.0
1977.52, 2965.0
1979.33, 2885.0
1981.13, 2900.0
1982.93, 2899.0
1984.72, 2838.0
1986.52, 2800.0
1988.32, 2799.0
1990.11, 2768.0
1991.91, 2705.0
1993.7, 2698.0
1995.49, 2668.0
1997.28, 2652.0
1999.07, 2578.0
2000.85, 2579.0
2002.64, 2548.0
2004.42, 2498.0
2006.21, 2487.0
2007.99, 2477.0
2009.77, 2474.0
2011.55, 2437.0
2013.32, 2421.0
2015.1, 2419.0
2016.88, 2348.0
2018.65, 2356.0
2020.42, 2316.0
2022.19, 2335.0
2023.96, 2279.0
2025.73, 2276.0
2027.5, 2216.0
2029.27, 2240.0
2031.03, 2171.0
2032.8, 2149.0
2034.56, 2129.0
2036.32, 2077.0
2038.08, 2067.0
2039.84, 2091.0
2041.6, 2067.0
2043.35, 2048.0
2045.11, 2019.0
2046.86, 2044.0
2048.61, 1988.0
2050.36, 1991.0
2052.11, 1965.0
2053.86, 1945.0
2055.61, 1950.0
2057.36, 1906.0
2059.1, 1866.0
2060.84, 1871.0
2062.59, 1850.0
2064.33, 1830.0
2066.07, 1824.0
2067.81, 1800.0
2069.54, 1792.0
2071.28, 1792.0
2073.01, 1754.0
2074.75, 1753.0
2076.48, 1737.0
2078.21, 1733.0
2079.94, 1761.0
2081.67, 1708.0
2083.4, 1688.0
2085.12, 1679.0
2086.85, 1664.0
2088.57, 1654.0
2090.29, 1648.0
2092.01, 1606.0
2093.73, 1614.0
2095.45, 1580.0
2097.17, 1564.0
2098.88, 1571.0
2100.6, 1554.0
2102.31, 1570.0
2104.02, 1538.0
2105.74, 1525.0
2107.45, 1539.0
2109.15, 1520.0
2110.86, 1528.0
2112.57, 1504.0
2114.27, 1480.0
2115.98, 1480.0
2117.68, 1503.0
2119.38, 1473.0
2121.08, 1480.0
2122.78, 1442.0
2124.48, 1425.0
2126.17, 1449.0
2127.87, 1430.0
2129.56, 1389.0
2131.26, 1399.0
2132.95, 1374.0
2134.64, 1401.0
2136.33, 1366.0
2138.01, 1337.0
2139.7, 1376.0
2141.39, 1359.0
2143.07, 1363.0
2144.75, 1339.0
2146.44, 1345.0
2148.12, 1347.0
2149.79, 1345.0
2151.47, 1341.0
2153.15, 1299.0
2154.83, 1306.0
2156.5, 1292.0
2158.17, 1281.0
2159.85, 1303.0
2161.52, 1296.0
2163.19, 1266.0
2164.85, 1248.0
2166.52, 1260.0
2168.19, 1270.0
2169.85, 1256.0
2171.52, 1264.0
2173.18, 1263.0
2174.84, 1259.0
2176.5, 1254.0
2178.16, 1243.0
2179.82, 1233.0
2181.47, 1240.0
2183.13, 1227.0
2184.78, 1214.0
2186.44, 1228.0
2188.09, 1198.0
2189.74, 1197.0
2191.39, 1177.0
2193.04, 1180.0
2194.68, 1192.0
2196.33, 1197.0
2197.97, 1170.0
2199.62, 1185.0
2201.26, 1193.0
2202.9, 1158.0
2204.54, 1173.0
2206.18, 1153.0
2207.82, 1174.0
2209.45, 1150.0
2211.09, 1174.0
2212.72, 1158.0
2214.35, 1174.0
2215.99, 1142.0
2217.62, 1145.0
2219.25, 1145.0
2220.87, 1118.0
2222.5, 1119.0
2224.13, 1137.0
2225.75, 1133.0
2227.38, 1125.0
2229, 1121.0
2230.62, 1110.0
2232.24, 1130.0
2233.86, 1128.0
2235.47, 1103.0
2237.09, 1110.0
2238.71, 1105.0
2240.32, 1094.0
2241.93, 1097.0
2243.55, 1101.0
2245.16, 1086.0
2246.77, 1089.0
2248.37, 1092.0
2249.98, 1066.0
2251.59, 1053.0
2253.19, 1084.0
2254.79, 1077.0
2256.4, 1042.0
2258, 1067.0
2259.6, 1056.0
2261.2, 1061.0
2262.8, 1051.0
2264.39, 1050.0
2265.99, 1064.0
2267.58, 1066.0
2269.18, 1058.0
2270.77, 1042.0
2272.36, 1055.0
2273.95, 1052.0
2275.54, 1039.0
2277.12, 1022.0
2278.71, 1054.0
2280.3, 1040.0
2281.88, 1028.0
2283.46, 1019.0
2285.04, 1022.0
2286.63, 1010.0
2288.2, 1001.0
2289.78, 1017.0
2291.36, 1022.0
2292.94, 1016.0
2294.51, 1023.0
2296.08, 1026.0
2297.66, 1025.0
2299.23, 1000.0
2300.8, 1030.0
2302.37, 999.0
2303.94, 994.0
2305.5, 995.0
2307.07, 994.0
2308.63, 981.0
2310.2, 968.0
2311.76, 971.0
2313.32, 966.0
2314.88, 975.0
2316.44, 976.0
2318, 951.0
2319.56, 976.0
2321.11, 971.0
2322.67, 984.0
2324.22, 963.0
2325.77, 963.0
2327.32, 969.0
2328.87, 962.0
2330.42, 955.0
2331.97, 967.0
2333.52, 963.0
2335.06, 954.0
2336.61, 957.0
2338.15, 954.0
2339.69, 936.0
2341.23, 933.0
2342.77, 932.0
2344.31, 940.0
2345.85, 935.0
2347.38, 933.0
2348.92, 927.0
2350.45, 945.0
2351.99, 925.0
2353.52, 922.0
2355.05, 931.0
2356.58, 930.0
2358.11, 923.0
2359.64, 932.0
2361.16, 927.0
2362.69, 930.0
2364.21, 917.0
2365.74, 923.0
2367.26, 910.0
2368.78, 916.0
2370.3, 922.0
2371.82, 919.0
2373.34, 899.0
2374.85, 897.0
2376.37, 914.0
2377.88, 911.0
2379.4, 897.0
2380.91, 882.0
2382.42, 893.0
2383.93, 895.0
2385.44, 906.0
2386.94, 895.0
2388.45, 903.0
2389.96, 906.0
2391.46, 885.0
2392.96, 894.0
2394.47, 895.0
2395.97, 902.0
2397.47, 879.0
2398.97, 876.0
2400.46, 880.0
2401.96, 886.0
2403.46, 884.0
2404.95, 856.0
2406.44, 872.0
2407.94, 855.0
2409.43, 875.0
2410.92, 863.0
2412.41, 868.0
2413.9, 861.0
2415.38, 872.0
2416.87, 862.0
2418.35, 852.0
2419.84, 857.0
2421.32, 871.0
2422.8, 866.0
2424.28, 856.0
2425.76, 851.0
2427.24, 865.0
2428.72, 857.0
2430.19, 840.0
2431.67, 840.0
2433.14, 848.0
2434.61, 842.0
2436.09, 849.0
2437.56, 827.0
2439.03, 837.0
2440.49, 838.0
2441.96, 842.0
2443.43, 850.0
2444.89, 843.0
2446.36, 846.0
2447.82, 832.0
2449.28, 840.0
2450.74, 838.0
2452.2, 848.0
2453.66, 834.0
2455.12, 841.0
2456.58, 830.0
2458.03, 836.0
2459.49, 836.0
2460.94, 828.0
2462.39, 814.0
2463.84, 824.0
2465.29, 821.0
2466.74, 825.0
2468.19, 810.0
2469.64, 812.0
2471.08, 817.0
2472.53, 824.0
2473.97, 809.0
2475.41, 808.0
2476.86, 816.0
2478.3, 811.0
2479.74, 815.0
2481.17, 832.0
2482.61, 803.0
2484.05, 827.0
2485.48, 812.0
2486.92, 813.0
2488.35, 817.0
2489.78, 809.0
2491.21, 807.0
2492.64, 824.0
2494.07, 800.0
2495.5, 790.0
2496.93, 797.0
2498.35, 801.0
2499.78, 804.0
2501.2, 789.0
2502.62, 790.0
2504.04, 779.0
2505.46, 786.0
2506.88, 787.0
2508.3, 776.0
2509.72, 789.0
2511.13, 779.0
2512.55, 787.0
2513.96, 787.0
2515.38, 797.0
2516.79, 789.0
2518.2, 772.0
2519.61, 770.0
2521.02, 793.0
2522.43, 771.0
2523.83, 759.0
2525.24, 787.0
2526.64, 781.0
2528.05, 764.0
2529.45, 783.0
2530.85, 758.0
2532.25, 763.0
2533.65, 749.0
2535.05, 760.0
2536.44, 750.0
2537.84, 755.0
2539.24, 752.0
2540.63, 745.0
2542.02, 749.0
2543.41, 743.0
2544.81, 762.0
2546.2, 746.0
2547.58, 749.0
2548.97, 755.0
2550.36, 746.0
2551.74, 743.0
2553.13, 754.0
2554.51, 748.0
2555.9, 728.0
2557.28, 745.0
2558.66, 728.0
2560.04, 736.0
2561.42, 733.0
2562.79, 735.0
2564.17, 728.0
2565.54, 741.0
2566.92, 718.0
2568.29, 735.0
2569.66, 713.0
2571.03, 719.0
2572.4, 727.0
2573.77, 715.0
2575.14, 726.0
2576.51, 709.0
2577.87, 715.0
2579.24, 721.0
2580.6, 727.0
2581.97, 714.0
2583.33, 728.0
2584.69, 715.0
2586.05, 724.0
2587.41, 714.0
2588.76, 719.0
2590.12, 719.0
2591.48, 714.0
2592.83, 717.0
2594.18, 725.0
2595.54, 700.0
2596.89, 702.0
2598.24, 714.0
2599.59, 711.0
2600.94, 690.0
2602.28, 702.0
2603.63, 689.0
2604.98, 687.0
2606.32, 691.0
2607.66, 678.0
2609.01, 705.0
2610.35, 683.0
2611.69, 686.0
2613.03, 688.0
2614.36, 688.0
2615.7, 697.0
2617.04, 696.0
2618.37, 682.0
2619.71, 699.0
2621.04, 688.0
2622.37, 681.0
2623.7, 678.0
2625.03, 680.0
2626.36, 677.0
2627.69, 691.0
2629.02, 681.0
2630.34, 682.0
2631.67, 683.0
2632.99, 677.0
2634.31, 678.0
2635.63, 672.0
2636.96, 669.0
2638.27, 674.0
2639.59, 682.0
2640.91, 680.0
2642.23, 668.0
2643.54, 672.0
2644.86, 669.0
2646.17, 672.0
2647.48, 678.0
2648.8, 675.0
2650.11, 678.0
2651.42, 674.0
2652.72, 674.0
2654.03, 673.0
2655.34, 659.0
2656.64, 671.0
2657.95, 664.0
2659.25, 669.0
2660.55, 670.0
2661.85, 666.0
2663.16, 677.0
2664.45, 674.0
2665.75, 664.0
2667.05, 660.0
2668.35, 650.0
2669.64, 659.0
2670.94, 670.0
2672.23, 663.0
2673.52, 668.0
2674.81, 660.0
2676.1, 662.0
2677.39, 683.0
2678.68, 680.0
2679.97, 668.0
2681.25, 672.0
2682.54, 666.0
2683.82, 665.0
2685.11, 658.0
2686.39, 663.0
2687.67, 653.0
2688.95, 661.0
2690.23, 650.0
2691.51, 656.0
2692.78, 660.0
2694.06, 665.0
2695.34, 658.0
2696.61, 650.0
2697.88, 650.0
2699.16, 650.0
2700.43, 650.0
2701.7, 648.0
2702.97, 644.0
2704.23, 630.0
2705.5, 635.0
2706.77, 642.0
2708.03, 630.0
2709.3, 634.0
2710.56, 631.0
2711.82, 631.0
2713.08, 627.0
2714.34, 637.0
2715.6, 635.0
2716.86, 629.0
2718.12, 627.0
2719.37, 629.0
2720.63, 625.0
2721.88, 631.0
2723.13, 633.0
2724.39, 628.0
2725.64, 628.0
2726.89, 623.0
2728.14, 622.0
2729.38, 630.0
2730.63, 615.0
2731.88, 619.0
2733.12, 623.0
2734.37, 619.0
2735.61, 616.0
2736.85, 611.0
2738.09, 612.0
2739.33, 610.0
2740.57, 613.0
2741.81, 605.0
2743.05, 610.0
2744.28, 619.0
2745.52, 607.0
2746.75, 606.0
2747.98, 607.0
2749.22, 614.0
2750.45, 607.0
2751.68, 611.0
2752.91, 612.0
2754.13, 619.0
2755.36, 611.0
2756.59, 609.0
2757.81, 608.0
2759.04, 603.0
2760.26, 607.0
2761.48, 613.0
2762.7, 610.0
2763.92, 606.0
2765.14, 607.0
2766.36, 612.0
2767.58, 597.0
2768.79, 609.0
2770.01, 608.0
2771.22, 601.0
2772.44, 607.0
2773.65, 608.0
2774.86, 604.0
2776.07, 601.0
2777.28, 601.0
2778.49, 598.0
2779.69, 603.0
2780.9, 610.0
2782.11, 609.0
2783.31, 610.0
2784.51, 607.0
2785.72, 603.0
2786.92, 604.0
2788.12, 603.0
